Nav_Date,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
05-08-2020,210.92,30.32,197.658,426.371,207.857,40.58,236.263,120.395,246.1,39.88,57.206,50.31,125.88,38.09,100.705,26.664,29.93,52.912,34.538,19.636,22.86,69.946,385.79,11.84,215.443,101.907,9.501,293.21,121.247,56.364,692.14,11.97,39.848,561.868,80.119,34.2,149.24
06-08-2020,212.76,30.64,199.216,430.597,209.862,40.9,237.934,121.392,248.24,40.51,57.574,50.972,126.59,38.51,101.899,26.867,30.2,53.423,34.876,19.772,23.08,70.815,387.66,12.03,217.074,103.2,9.606,296.06,121.848,56.654,698.3,12.11,40.096,567.734,81.026,34.353,150.911
07-08-2020,213.02,30.73,199.243,429.783,209.705,40.89,238.29,121.466,251.41,40.53,57.807,51.397,128.05,38.683,102.746,26.972,30.38,54.235,35.146,19.943,23.15,71.116,390.48,12.06,217.94,104.09,9.637,296.73,122.054,56.815,700.63,12.16,40.315,566.376,81.347,34.382,151.254
10-08-2020,215.17,30.87,200.532,435.105,210.749,41.12,238.967,122.682,254.43,40.81,58.625,52.113,129.94,39.029,104.156,27.323,30.61,54.841,35.39,20.261,23.52,71.719,393.81,12.13,220.334,105.912,9.673,299.91,122.917,57.637,708.34,12.24,40.632,576.552,81.954,34.527,152.85
11-08-2020,215.89,30.87,200.175,437.288,211.274,41.3,239.473,122.674,253.87,40.59,58.423,51.802,129.79,38.913,103.828,27.371,30.56,54.996,35.686,20.249,23.55,72.082,393.8,12.1,220.165,106.476,9.66,299.86,122.774,57.754,706.58,12.22,40.574,579.602,81.82,34.584,152.298
12-08-2020,215.66,30.75,199.793,438.796,210.876,41.4,239.266,122.679,254.02,40.41,58.411,52.051,129.23,38.908,103.369,27.531,30.5,54.967,35.913,20.273,23.63,72.028,390.66,12.03,219.369,106.769,9.64,301.03,122.875,57.791,707.71,12.18,40.457,582.319,81.527,34.674,151.612
13-08-2020,216.05,30.72,199.849,439.775,210.779,41.59,239.914,123.007,256.97,40.69,58.837,52.662,130.29,39.197,104.654,27.828,30.78,55.648,36.261,20.533,23.92,73.185,391.39,12.12,219.632,107.702,9.671,304.47,123.337,58.252,710.43,12.19,40.538,585.942,81.634,34.899,151.665
14-08-2020,213.92,30.41,197.343,435.423,208.566,41.11,237.669,121.83,255.28,40.48,58.411,52.252,129.61,39.053,103.885,27.646,30.72,55.161,35.933,20.381,23.87,72.625,386.93,12.05,218.229,106.856,9.608,303.09,122.509,57.936,702.76,12.07,40.196,580.914,80.983,34.519,150.472
17-08-2020,215.26,30.52,198.489,438.403,209.265,41.48,238.901,122.456,256.93,40.5,58.539,52.492,129.95,39.251,104.276,28.011,30.9,55.563,36.32,20.533,24.18,73.61,387.25,12.11,219.188,107.497,9.63,306.23,122.782,58.284,704.21,12.13,40.388,585.411,81.29,34.606,151.642
18-08-2020,217.97,30.95,201.123,442.083,211.962,41.97,242.01,124.002,259.47,41.09,59.335,53.254,131.12,39.682,105.49,28.371,31.26,56.316,36.737,20.759,24.53,74.241,392.63,12.26,222.35,108.503,9.765,309.42,124.375,58.877,713.9,12.29,40.952,589.961,82.265,35.096,153.394
19-08-2020,218.64,30.98,201.404,444.037,212.423,42.1,242.592,124.55,262.27,41.3,59.703,53.761,132.41,40.111,106.388,28.844,31.71,57.122,37.234,21.103,24.84,75.017,394.48,12.33,223.947,109.373,9.797,311.27,124.818,59.207,717.52,12.3,41.291,593.234,82.604,35.189,153.578
20-08-2020,217.39,30.78,200.124,443.327,210.451,41.88,240.747,123.799,263.92,41.52,59.957,54.295,132.99,40.352,106.759,29.064,32.15,57.848,37.51,21.284,25.15,75.383,395.3,12.35,223.851,110.12,9.791,315.35,124.656,59.041,714.79,12.23,41.235,594.012,82.282,35.023,153.133
21-08-2020,218.48,30.91,200.819,446.125,211.47,42.06,242.403,124.579,267.11,41.91,60.672,54.81,134.47,40.863,108.041,29.397,32.64,58.775,38.018,21.676,25.55,77.112,398.47,12.44,225.883,110.725,9.906,318.08,125.546,59.462,718.24,12.29,41.58,598.17,82.967,35.161,154.12
24-08-2020,219.91,31.17,202.149,447.376,213.364,42.28,244.205,125.577,268.79,42.16,61.288,55.388,136.3,41.187,109.014,29.757,33.17,59.989,38.553,22.052,25.97,78.128,402.15,12.57,227.776,111.132,10.023,320.85,126.412,59.846,724.34,12.37,41.945,598.5,83.8,35.397,155.489
25-08-2020,220.32,31.32,202.369,447.742,213.471,42.31,244.35,125.818,270.96,42.29,61.49,55.64,137.17,41.166,109.392,29.893,33.11,60.158,38.805,21.942,25.96,77.638,404.56,12.61,227.847,111.475,10.015,320.47,126.423,59.702,725.39,12.43,42.177,599.705,84.102,35.362,156.324
26-08-2020,221.18,31.43,202.619,449.304,214.301,42.48,245.724,126.335,272.46,42.47,61.622,55.801,137.52,41.283,109.602,30.292,33.39,60.196,39.305,22.08,26.24,78.595,407.1,12.64,228.323,112.091,10.046,320.44,127.067,60.131,728.09,12.47,42.234,602.139,84.572,35.517,157.148
27-08-2020,221.58,31.37,202.282,450.089,214.293,42.48,245.508,126.658,272.06,42.33,61.897,56.094,137.4,41.404,109.579,30.333,33.51,60.211,39.195,22.119,26.39,79.119,408.26,12.66,228.972,112.319,10.046,320.79,126.787,60.239,730.66,12.45,42.315,603.38,84.543,35.45,157.143
28-08-2020,223.88,31.42,202.884,454.575,216.083,42.82,246.833,127.537,272.89,42.51,61.928,56.127,137.4,41.492,109.921,30.38,33.49,60.194,39.203,22.061,26.35,78.747,409.94,12.72,230.613,113.008,10.093,323.3,127.016,60.557,737.89,12.46,42.516,609.986,84.98,35.694,157.864
31-08-2020,217.6,30.72,197.852,441.927,210.845,41.8,241.057,124.175,262.26,41.03,59.621,53.95,132.07,40.004,105.982,29.026,31.96,57.614,37.472,21.137,25.37,75.802,397.47,12.43,223.053,109.256,9.786,311.29,123.408,58.446,714.77,12.15,41.186,589.11,82.557,34.711,152.9
01-09-2020,219.3,31.1,199.687,444.733,212.665,42.16,242.383,125.189,263.85,41.29,60.314,54.387,133.35,40.228,106.648,29.07,32.01,57.891,37.488,21.278,25.17,75.94,400.38,12.44,226.077,109.995,9.892,315.72,124.075,58.699,722.27,12.33,41.543,593.143,83.467,34.921,154.657
02-09-2020,220.91,31.22,201.06,448.166,213.547,42.44,244.326,125.944,266.98,41.83,61.035,54.833,134.54,40.663,108.45,29.473,32.42,58.578,37.801,21.652,25.36,77.11,404.74,12.56,227.446,110.741,9.991,318.37,125.377,59.208,727.59,12.39,41.735,597.298,84.043,35.236,156.659
03-09-2020,220.35,31.27,201.468,446.71,213.257,42.46,244.594,126.141,267.79,42.09,61.359,55.063,135.18,40.848,108.966,29.678,32.61,59.08,38.146,21.735,25.49,77.309,404.71,12.64,226.599,110.936,9.988,317.38,125.739,59.204,727.21,12.44,41.666,595.559,83.789,35.287,157.207
04-09-2020,216.63,30.88,198.664,437.156,210.056,41.7,240.586,123.979,263.5,41.58,60.496,54.327,133.58,40.321,107.352,29.267,32.22,58.486,37.644,21.576,25.2,76.849,398.65,12.41,222.722,108.788,9.845,311.3,123.483,58.14,715.82,12.27,41.101,582.034,82.553,34.671,155.093
07-09-2020,216.12,30.89,198.518,436.986,210.11,41.7,240.395,123.971,262.47,41.36,60.176,53.886,132.92,40.121,106.361,29.123,32.14,58.315,37.338,21.515,25.07,77.189,396.74,12.34,221.561,108.19,9.815,309.24,123.141,57.906,713.83,12.26,40.907,581.252,82.386,34.578,154.802
08-09-2020,215.07,30.79,198.044,434.114,209.71,41.48,239.631,123.332,258.79,41.04,59.59,53.164,131.62,39.626,105.253,28.868,31.8,57.8,37.091,21.306,24.94,76.789,394.33,12.29,219.554,107.198,9.755,305.34,122.256,57.317,707.17,12.2,40.611,575.769,82.143,34.442,154.406
09-09-2020,213.86,30.7,197.12,430.626,208.866,41.26,238.68,122.612,256.2,40.81,59.34,52.881,131.22,39.333,104.353,28.416,31.47,57.155,36.589,21.1,24.66,75.916,390.78,12.15,217.82,106.629,9.701,303.44,121.414,57.16,703.59,12.15,40.399,569.91,81.711,34.245,153.22
10-09-2020,216.29,31.03,198.752,436.629,211.403,41.74,242.047,123.713,258.39,41.1,59.77,53.492,132.75,39.745,105.544,28.825,31.94,57.824,36.991,21.367,24.92,77.087,397.49,12.29,219.919,108.599,9.807,304.86,122.972,57.722,707.35,12.27,40.77,578.428,82.797,34.743,154.38
11-09-2020,216.73,31.12,199.263,436.965,211.642,41.8,243.223,124.075,259.7,41.19,60.103,53.596,133.39,39.814,106.285,28.928,32.14,57.894,37.095,21.42,24.96,76.869,399.06,12.23,220.653,109.01,9.817,304.63,123.881,57.968,709.55,12.31,40.862,579.728,82.962,35.04,154.831
14-09-2020,216.82,30.95,199.292,435.964,211.289,41.71,244.721,124.483,268.59,42.21,62.034,55.354,138.19,41.362,110.304,30.356,33.91,60.354,38.755,22.409,26.24,80.807,405.64,12.35,222.905,110.047,9.963,309.34,126.507,58.861,714.78,12.27,41.163,578.708,83.725,35.283,157.229
15-09-2020,219.16,31.16,200.598,439.606,213.087,42.02,246.574,125.609,271.85,42.72,62.46,56.071,139.86,41.897,111.371,30.786,34.24,61.224,39.254,22.733,26.67,81.704,411.19,12.5,225.675,110.91,10.048,312.62,127.525,59.482,724,12.36,41.646,584.681,84.657,35.524,158.945
16-09-2020,220.49,31.41,202.556,441.408,214.65,42.25,248.239,126.541,273.33,42.93,62.976,56.367,140.47,42.139,111.891,30.832,34.27,61.768,39.342,22.838,26.68,81.937,414.88,12.57,226.922,111.136,10.115,313.21,128.379,59.511,730.47,12.45,41.957,586.835,85.361,35.76,159.849
17-09-2020,218.99,31.22,201.467,438.445,213.3,41.98,246.581,125.736,272.93,42.78,62.783,56.044,140.02,42.009,111.894,30.872,34.3,61.714,39.34,22.702,26.74,82.154,413.06,12.5,225.489,110.536,10.072,310.62,127.824,59.265,728.76,12.38,41.62,582.632,84.89,35.546,158.966
18-09-2020,219.28,31.27,201.826,438.928,212.691,42,246.019,125.812,272.39,42.74,62.901,55.79,140.12,41.926,111.657,30.839,34.15,61.617,39.288,22.69,26.81,82.028,413.8,12.39,226.235,110.066,10.1,312.9,127.689,59.497,730.83,12.41,41.602,583.917,84.93,35.454,158.419
21-09-2020,213.48,30.6,197.219,427.036,207.805,40.94,240.531,122.664,264.32,41.57,61.173,53.885,136.3,40.649,108.214,29.753,33.17,59.565,37.855,21.944,25.9,79.303,402.6,12.18,219.311,106.647,9.805,302.33,124.261,57.544,707.44,12.1,40.348,566.304,82.454,34.55,154.131
22-09-2020,211.74,30.44,196.178,422.812,206.554,40.55,238.543,121.931,261.26,41.29,60.563,53.126,134.72,40.037,107.028,29.408,32.63,58.326,37.274,21.592,25.4,78.274,399.26,12.03,217.435,105.314,9.719,299.15,122.951,57.018,703.28,12.05,40.013,560.289,81.941,34.184,152.689
23-09-2020,211.19,30.34,195.513,420.709,206.319,40.43,238.648,121.495,261.57,41.28,60.422,53.015,135.26,40.055,107.012,29.499,32.59,58.201,37.265,21.699,25.37,78.065,398.38,12.06,215.606,105.05,9.692,296.44,123.246,56.815,698.56,11.99,39.872,557.272,81.684,34.267,151.947
24-09-2020,205.17,29.53,190.504,406.667,200.519,39.28,232.252,117.957,255.99,40.54,59.207,51.906,132.87,39.253,105.095,28.938,31.89,56.995,36.411,21.118,24.87,76.199,389.23,11.84,209.84,101.861,9.439,288.5,120.098,55.014,680.79,11.67,38.868,537.971,79.431,33.324,148.391
25-09-2020,210.16,30.18,195.151,417.256,205.395,40.25,237.365,120.74,260.2,41.16,60.201,52.883,134.96,40.032,106.951,29.644,32.46,58.185,37.366,21.547,25.31,77.836,397.59,11.99,214.255,104.252,9.637,295.76,122.685,56.351,698.5,11.94,39.715,552.697,81.335,34.132,151.574
28-09-2020,213.73,30.53,198.235,425.876,208.986,40.97,241.196,122.844,265.41,41.99,61.378,54.158,137.73,40.912,109.866,30.332,33.13,59.511,38.2,22.04,25.9,79.474,405.45,12.22,218.494,106.564,9.854,301.61,124.769,57.612,713.33,12.08,40.443,565.652,83.091,34.764,154.799
29-09-2020,213.09,30.55,198.367,423.498,208.694,40.86,241.822,122.739,265.58,42.13,61.421,54.316,137.41,41.002,109.936,30.263,33.05,59.765,38.116,22.044,25.92,79.683,406.59,12.3,218.361,106.076,9.85,300.28,124.838,57.402,710.67,12.08,40.446,560.552,82.862,34.758,155.041
30-09-2020,213.87,30.71,198.831,422.143,209.218,40.83,241.981,123.061,266.76,42.45,61.563,54.478,137.46,40.963,110.4,30.223,33.18,60.034,38.205,22.14,25.92,79.667,407.61,12.31,218.379,105.754,9.865,299.68,125.198,57.374,711.84,12.15,40.477,558.083,83.172,34.789,156.389
01-10-2020,216.95,31.14,201.197,427.919,212.861,41.36,244.805,124.78,268.37,42.68,62.066,54.985,138.5,41.24,110.682,30.39,33.35,61.016,38.454,22.276,26.04,80.011,410.73,12.41,220.984,106.933,9.972,303.17,126.169,57.738,721.03,12.33,41.075,565.923,84.279,35.173,158.007
05-10-2020,217.56,31.35,202.4,430.097,214.334,41.56,246.388,125.825,267.48,42.46,62.109,54.857,137.77,41.172,110.469,30.474,33.47,61.177,38.622,22.261,26.27,80.547,410.32,12.36,220.982,107.382,9.98,304.01,126.784,57.947,724.42,12.37,41.112,568.4,84.604,35.382,158.863
06-10-2020,219.86,31.65,203.789,433.944,216.96,41.96,248.566,127.28,268.7,42.64,62.192,55.043,137.95,41.26,110.837,30.602,33.62,61.225,38.74,22.262,26.39,80.729,413.52,12.48,222.663,107.913,10.06,305.79,127.1,58.325,730.46,12.48,41.565,571.456,85.259,35.595,160.913
07-10-2020,220.53,31.79,204.813,433.876,218.314,42.06,250.338,127.875,267.33,42.4,61.969,54.719,137.11,41.096,110.704,30.416,33.47,60.776,38.49,22.048,26.27,80.258,413.32,12.36,222.18,107.563,10.101,304.11,127.793,58.1,731.77,12.51,41.45,568.781,85.562,35.81,161.158
08-10-2020,222.29,32.16,207.263,436.464,220.345,42.37,252.548,128.818,268.54,42.61,62.034,54.787,137.34,41.252,110.689,30.325,33.53,60.743,38.513,22.043,26.15,80.054,417.04,12.4,223.805,107.855,10.134,304.47,128.402,58.346,736.31,12.63,41.759,570.925,86.319,36.093,162.322
09-10-2020,223.81,32.24,208.293,441.65,222.092,42.71,254.19,129.544,268.25,42.52,61.916,54.51,136.84,41.244,110.141,30.304,33.57,60.48,38.397,21.947,26.18,80.019,419.35,12.39,225.318,108.408,10.145,305.76,128.573,58.458,740.25,12.63,41.863,578.253,86.744,36.291,162.828
12-10-2020,223.52,32.25,207.787,440.739,222.308,42.55,253.934,129.583,266.58,42.65,61.568,54.383,136.17,40.998,110.132,30.076,33.68,60.109,38.234,21.8,25.97,79.417,421.54,12.43,224.496,108.083,10.138,304.1,128.453,58.194,739.52,12.62,41.721,576.946,86.734,36.246,164.088
13-10-2020,223.5,32.19,207.678,439.174,222.354,42.48,253.88,129.192,265.67,42.51,61.388,54.022,135.9,40.959,109.995,30.027,33.69,59.914,38.246,21.807,25.97,79.631,422.63,12.47,223.461,107.791,10.125,303.09,128.421,58.006,737.43,12.59,41.556,574.814,86.804,36.251,163.53
14-10-2020,224.26,32.27,208.54,439.501,223.368,42.52,255.201,129.546,265.25,42.56,61.495,53.996,135.82,41.062,110.452,30.024,33.56,59.918,38.309,21.811,26.04,79.811,424.59,12.55,224.476,107.83,10.17,302.12,128.64,57.976,740.47,12.63,41.773,574.944,87.059,36.414,164.04
15-10-2020,218.9,31.54,203.997,428.936,217.707,41.59,249.196,126.875,261.68,41.9,60.765,53.278,134.29,40.489,108.882,29.719,33.12,59.256,37.662,21.469,25.61,78.734,415.81,12.35,219.892,105.161,9.957,296.87,126.723,56.994,724.79,12.36,40.978,561.315,84.863,35.691,160.92
16-10-2020,220.63,31.79,205.895,433.873,219.272,41.98,250.995,128.248,263.64,42.19,61.428,53.889,135.28,41,109.559,30.036,33.43,59.672,38.002,21.692,25.89,79.72,417.75,12.43,222.595,106.608,10.031,300.59,128.085,57.626,731.92,12.46,41.396,568.114,85.476,36.088,161.264
19-10-2020,223.08,32.04,207.179,439.519,221.406,42.44,252.608,129.073,264.45,42.22,61.39,53.725,135.71,41.222,109.898,30.243,33.59,59.66,38.045,21.811,25.96,80.311,418.66,12.46,224.675,107.731,10.105,303.41,128.819,58.219,737.74,12.55,41.745,577.519,86.115,36.345,161.63
20-10-2020,223.79,32.18,207.953,440.342,222.382,42.59,253.367,129.516,265.26,42.42,61.503,53.794,136.1,41.451,110.167,30.543,33.84,59.802,37.993,21.823,26.08,80.473,420.8,12.43,225.208,107.795,10.138,304.34,128.871,58.391,742.66,12.61,41.932,577.518,86.473,36.382,162.617
21-10-2020,224.91,32.16,208.553,444.379,223.354,42.83,253.856,130.02,265.32,42.37,61.59,54,136.31,41.636,110.188,30.525,33.92,60.189,38.15,21.876,26.18,80.575,421.53,12.45,227.387,108.408,10.174,307.14,129.289,58.818,746.21,12.59,42.119,582.829,86.618,36.392,162.868
22-10-2020,224.41,32.06,207.607,444.1,222.482,42.77,253.182,129.63,268.09,42.6,61.861,54.382,137.49,41.853,110.361,30.785,34.02,60.747,38.301,22.063,26.27,80.695,420.46,12.52,227.615,108.621,10.187,308.42,129.609,59.083,745.91,12.57,42.224,583.607,86.554,36.309,162.538
23-10-2020,225.45,32.16,208.241,446.445,222.859,42.94,253.75,130.301,270.25,42.74,62.097,54.71,137.78,41.902,111.468,31.009,34.19,61.203,38.504,22.132,26.41,81.425,423.24,12.59,228.802,109.219,10.24,310.46,129.884,59.533,749.13,12.61,42.324,586.93,86.833,36.312,164.029
26-10-2020,222.2,31.92,206.301,438.6,220.201,42.33,250.814,128.448,267,42.21,61.227,53.979,136.2,41.372,110.425,30.794,33.77,60.675,38.21,21.954,26.25,80.835,417.47,12.53,225.02,107.463,10.107,306.06,128.099,58.625,739.09,12.52,41.936,577.574,85.71,35.739,162.51
27-10-2020,224.62,32.51,209.398,440.974,223.517,42.64,253.278,129.712,268.79,43.01,62.098,54.717,138.3,41.845,111.489,30.907,33.9,61.383,38.349,22.182,26.26,81.13,422.82,12.66,227.535,108.519,10.277,309.48,129.157,58.92,748.07,12.81,42.728,581.078,87.138,36.132,164.697
28-10-2020,221.64,32.15,207.313,435.241,220.566,42.2,250.464,128.16,266.53,42.71,61.688,54.447,137.28,41.542,110.645,30.81,33.84,61.156,38.059,22.09,26.1,80.719,417.8,12.56,224.989,106.974,10.175,307.07,127.991,58.212,739.5,12.66,42.228,573.509,86.245,35.741,163.071
29-10-2020,220.99,32.17,206.981,432.388,219.796,41.98,249.802,127.742,265.17,42.63,61.602,54.269,137.02,41.608,110.361,30.575,33.59,60.857,37.844,21.962,25.95,80.808,417.79,12.49,223.966,106.471,10.154,305.16,127.886,57.773,736.3,12.68,42.23,569.869,85.856,35.685,163.364
30-10-2020,220.25,31.95,205.568,432.993,218.044,41.9,248.685,126.968,267.06,42.78,61.522,54.555,137.43,41.556,110.851,30.69,33.7,60.77,37.713,21.94,26.07,80.971,416.8,12.5,223.107,106.577,10.121,304.5,127.463,57.728,733.6,12.59,42.027,570.41,85.171,35.571,162.554
02-11-2020,222.13,32.05,206.204,437.841,219.934,42.24,248.836,128.091,267.53,43,61.662,54.622,137.34,41.503,110.43,30.426,33.51,60.249,37.396,21.822,25.93,81.169,416.59,12.54,226.484,106.732,10.185,308.88,126.793,58.116,739.89,12.64,42.527,578.019,85.349,35.489,163.412
03-11-2020,224.71,32.37,208.881,444.259,222.85,42.77,251.659,129.651,269.96,43.33,62.208,55.016,138.59,42.026,111.313,30.546,33.72,60.681,37.59,22.005,25.93,81.768,421,12.7,229.699,107.685,10.275,311.43,127.813,58.841,748.27,12.74,42.864,586.735,86.296,35.912,165.334
04-11-2020,226.43,32.77,210.375,445.876,224.62,42.98,253.601,130.556,270.88,43.72,62.67,55.48,138.75,42.227,112.201,30.672,33.9,60.939,37.748,22.151,25.94,82.162,426.68,12.82,230.175,108.483,10.35,312.02,128.941,58.958,753.02,12.9,43.073,588.282,86.97,36.2,167.439
05-11-2020,230.49,33.26,213.288,455.394,228.284,43.75,257.332,132.64,274.5,44.29,63.495,56.481,140.55,42.787,114.074,31.114,34.57,61.833,38.316,22.488,26.43,83.022,434.51,13.05,233.636,110.753,10.543,318.07,131.072,59.931,766.55,13.1,43.735,602.013,88.493,36.854,169.961
06-11-2020,232.52,33.55,214.496,458.604,230.33,44.07,259.567,133.64,274.52,44.39,63.808,56.78,140.83,42.916,114.511,31.147,34.62,62.027,38.52,22.51,26.51,83.293,438.15,13.15,234.733,111.424,10.632,319.26,132.244,60.138,771.44,13.21,44.125,604.708,89.271,37.166,171.071
09-11-2020,236.41,34.1,217.739,466.244,234.458,44.94,263.726,135.982,276.48,44.91,64.508,57.392,141.38,43.328,116.062,31.298,34.85,62.138,38.899,22.647,26.65,83.652,444.54,13.2,238.66,112.873,10.8,324.8,133.86,60.864,784.61,13.41,44.825,614.904,90.793,37.808,173.402
10-11-2020,238.35,34.36,218.643,473.12,236.922,45.53,266.106,136.786,275,44.6,63.8,57.043,139.92,43.104,114.977,31.192,34.56,61.724,38.794,22.562,26.66,83.692,441.66,13.35,239.881,114.386,10.809,326.62,133.505,61.356,786.58,13.48,44.959,623.991,91.33,38.182,173.005
11-11-2020,240.75,34.71,221.707,480.712,239.49,46.14,267.862,138.59,275.78,44.61,64.005,57.175,140.12,43.323,115.272,31.369,34.55,61.763,39.108,22.638,26.73,84.329,443.81,13.33,241.951,115.401,10.868,330.31,134.498,62.169,795.78,13.63,45.475,635.259,91.936,38.484,174.202
12-11-2020,239.93,34.58,221.2,478.118,238.289,45.99,267.42,138.431,276.21,44.93,64.413,57.913,141.21,43.483,116.029,31.725,34.86,62.408,39.767,22.895,26.91,84.998,443.69,13.38,241.415,115.23,10.879,330.21,134.584,62.303,793.37,13.59,45.392,631.88,91.736,38.396,174.652
13-11-2020,240.66,34.7,222.137,479.959,239.008,46.09,267.867,139.031,277.95,45.19,64.891,58.339,142.03,43.868,117.641,32.128,35.3,63.403,40.206,23.123,27.22,85.786,448.12,13.43,242.581,115.734,10.943,331.1,135.542,62.524,799.36,13.64,45.696,635.996,92.229,38.634,175.852
17-11-2020,243.35,35.13,225.039,485.923,241.641,46.61,270.914,140.948,281.65,45.94,65.679,59.167,144.35,44.751,119.644,32.676,36.32,64.328,40.913,23.455,27.67,87.374,453.83,13.71,245.891,117.154,11.082,334.97,137.338,63.612,810.91,13.82,46.357,644.168,93.319,39.094,178.928
18-11-2020,244.76,35.19,225.529,488.564,242.5,46.79,271.829,141.457,283.79,46.36,66.463,59.92,145.13,45.158,120.756,32.871,36.68,64.588,41.187,23.631,27.85,88.071,457.87,13.79,247.867,118.038,11.17,337.39,137.864,64.097,813.53,13.85,46.634,649.327,93.84,39.368,179.627
19-11-2020,241.55,34.75,222.372,482.926,238.656,46.18,268.78,139.534,283.24,46.1,66.08,59.788,144.75,45.136,119.795,32.803,36.52,64.355,41.034,23.625,27.78,87.887,452.3,13.67,244.812,117.301,11.015,335.05,137.098,63.433,805.4,13.71,46.028,641.739,92.49,38.951,177.916
20-11-2020,243.96,35.16,225.136,485.691,240.355,46.46,271.093,140.718,286.03,46.58,66.56,60.255,146.48,45.613,121.177,33.043,36.7,64.78,41.235,23.88,28.01,88.77,458.26,13.86,246.86,118.157,11.132,338.14,138.491,63.861,813.59,13.91,46.649,644.365,93.409,39.195,180.921
23-11-2020,245.29,35.41,226.404,486.978,241.2,46.6,273.14,141.47,289.13,47.16,67.467,60.905,148.03,46.092,122.366,33.431,36.98,65.418,41.463,24.144,28.44,89.786,463.16,13.95,248.412,119.191,11.219,340.11,140.299,63.999,819.28,14.05,46.908,647.104,94.025,39.455,182.983
24-11-2020,247.86,35.67,228.564,492.319,243.588,47.07,275.599,142.697,292.44,47.45,67.927,61.441,149.6,46.508,123.165,33.813,37.25,65.671,41.948,24.356,28.88,90.31,467.1,13.98,251.418,120.378,11.335,343.73,141.798,64.567,829.35,14.14,47.42,654.078,94.955,39.821,183.673
25-11-2020,244.26,35.04,224.499,486.534,239.116,46.4,271.485,140.067,289.64,46.53,66.821,60.444,147.33,45.736,121.271,33.395,36.67,65.289,41.654,24.117,28.68,89.426,457.5,13.85,247.567,119.104,11.105,339.97,139.592,63.823,814.84,13.89,46.77,648.884,93.242,39.166,180.299
26-11-2020,246.32,35.43,226.712,491.918,241.542,46.75,273.551,141.212,291.38,46.79,67.584,60.627,147.99,46.076,122.153,33.636,36.62,66.028,41.884,24.206,28.9,89.965,462.65,13.89,249.595,120.079,11.205,342.67,140.683,64.384,824.68,14.04,47.246,655.533,94.22,39.449,182.06
27-11-2020,246.46,35.43,226.102,489.969,241.269,46.65,274.28,141.72,298.62,47.67,69.031,62.101,151.69,47.172,124.55,34.609,37.34,67.262,42.616,24.836,29.47,92.369,468.96,14.04,252.367,121.203,11.316,346.17,142.151,65.212,828.49,14.07,47.59,652.833,94.676,39.522,183.738
01-12-2020,249.59,35.75,228.254,496.37,243.868,47.38,276.911,143.241,301.48,47.87,69.349,62.605,152.21,47.71,125.223,35.053,37.58,67.859,43.228,25.021,29.67,93.909,473.9,14.08,255.587,122.823,11.415,350.28,143.356,66.036,837.83,14.2,47.995,662.471,95.633,39.921,185.614
02-12-2020,249.82,35.7,228.464,498.417,243.691,47.47,276.534,143.416,302.64,48,69.698,63.164,152.72,47.745,126.255,34.973,37.75,68.24,43.274,25.127,29.72,93.798,474.42,14.15,256.148,123.587,11.448,353.01,143.894,66.245,839.38,14.18,48.058,666.057,95.491,40.007,185.565
